ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
688130.SH,20230317,47.34,48.15,46.72,47.72,46.53,1.1899999999999977,2.5575,12064.43,57340.264
688130.SH,20230316,46.56,47.79,46.42,46.53,46.92,-0.39000000000000057,-0.8312,12415.44,58523.073
688130.SH,20230315,46.8,47.88,46.56,46.92,46.88,0.03999999999999915,0.0853,11605.7,54743.465
688130.SH,20230314,45.45,47.1,44.7,46.88,45.6,1.2800000000000011,2.807,12293.48,56786.699
688130.SH,20230313,45.35,46.0,44.52,45.6,45.8,-0.19999999999999574,-0.4367,6230.39,28140.032
688130.SH,20230310,45.61,47.4,45.3,45.8,45.75,0.04999999999999716,0.1093,9262.43,42981.957
688130.SH,20230309,44.51,46.17,44.51,45.75,44.69,1.0600000000000023,2.3719,6087.07,27784.6
688130.SH,20230308,44.59,44.98,44.2,44.69,44.15,0.5399999999999991,1.2231,3194.88,14242.79
688130.SH,20230307,45.9,46.35,44.14,44.15,46.15,-2.0,-4.3337,7228.36,32599.825
688130.SH,20230306,46.01,46.74,45.5,46.15,46.21,-0.060000000000002274,-0.1298,9848.42,45455.747
688130.SH,20230303,44.28,46.46,43.9,46.21,43.88,2.3299999999999983,5.3099,12088.99,54708.706
688130.SH,20230302,44.4,44.87,43.88,43.88,44.54,-0.6599999999999966,-1.4818,4019.55,17841.492
688130.SH,20230301,43.68,44.57,43.68,44.54,44.0,0.5399999999999991,1.2273,4381.61,19343.739
688130.SH,20230228,44.25,45.07,43.23,44.0,44.73,-0.7299999999999969,-1.632,8186.27,36020.736
688130.SH,20230227,46.12,46.12,44.6,44.73,46.15,-1.4200000000000017,-3.0769,5225.71,23636.217
688130.SH,20230224,46.47,46.99,46.0,46.15,46.32,-0.1700000000000017,-0.367,4113.72,19068.891
688130.SH,20230223,46.75,47.15,46.05,46.32,46.8,-0.4799999999999969,-1.0256,3723.33,17303.449
688130.SH,20230222,45.95,47.1,45.9,46.8,46.8,0.0,0.0,3324.62,15466.446
688130.SH,20230221,46.89,47.19,45.9,46.8,46.83,-0.030000000000001137,-0.0641,5667.33,26322.817
688130.SH,20230220,46.56,46.85,45.72,46.83,46.8,0.030000000000001137,0.0641,5939.32,27455.757
688130.SH,20230217,47.7,47.7,45.86,46.8,47.08,-0.28000000000000114,-0.5947,6698.52,31130.866
688130.SH,20230216,49.15,49.28,46.64,47.08,49.15,-2.0700000000000003,-4.2116,8253.93,39705.079
688130.SH,20230215,48.9,49.33,48.4,49.15,48.9,0.25,0.5112,5790.27,28299.788
688130.SH,20230214,49.15,50.2,48.73,48.9,49.15,-0.25,-0.5086,6687.26,32964.247
688130.SH,20230213,48.95,49.75,48.5,49.15,48.85,0.29999999999999716,0.6141,7471.83,36653.789
688130.SH,20230210,48.58,50.5,48.5,48.85,48.53,0.3200000000000003,0.6594,15300.81,75767.028
688130.SH,20230209,46.01,48.78,45.72,48.53,46.14,2.3900000000000006,5.1799,15233.42,72825.137
688130.SH,20230208,46.89,47.9,46.08,46.14,46.97,-0.8299999999999983,-1.7671,4655.85,21681.905
688130.SH,20230207,46.53,47.27,46.5,46.97,47.0,-0.030000000000001137,-0.0638,4809.5,22524.668
688130.SH,20230206,47.05,47.2,46.04,47.0,47.18,-0.17999999999999972,-0.3815,4892.77,22804.197
688130.SH,20230203,46.93,47.69,46.3,47.18,47.19,-0.00999999999999801,-0.0212,6408.35,30111.901
688130.SH,20230202,46.9,47.95,46.47,47.19,46.47,0.7199999999999989,1.5494,11035.67,52106.866
688130.SH,20230201,44.52,46.47,44.52,46.47,44.78,1.6899999999999977,3.774,11931.24,54857.661
688130.SH,20230131,45.75,45.75,44.58,44.78,46.46,-1.6799999999999997,-3.616,8890.74,39927.77
688130.SH,20230130,46.55,46.7,45.71,46.46,46.49,-0.030000000000001137,-0.0645,9535.65,44113.772
688130.SH,20230120,47.0,47.35,46.33,46.49,47.0,-0.509999999999998,-1.0851,4802.57,22397.146
688130.SH,20230119,45.0,47.15,45.0,47.0,45.55,1.4500000000000028,3.1833,7889.25,36812.844
688130.SH,20230118,45.91,46.0,45.06,45.55,45.36,0.18999999999999773,0.4189,3873.47,17637.377
688130.SH,20230117,44.74,46.47,44.36,45.36,44.13,1.2299999999999969,2.7872,9885.41,45010.254
688130.SH,20230116,42.91,44.42,42.91,44.13,43.2,0.9299999999999997,2.1528,5757.03,25339.691
688130.SH,20230113,43.3,43.3,42.86,43.2,43.13,0.07000000000000028,0.1623,2276.3,9797.723
688130.SH,20230112,43.34,43.34,42.6,43.13,42.87,0.2600000000000051,0.6065,3721.38,15978.782
688130.SH,20230111,44.06,44.9,42.87,42.87,44.06,-1.1900000000000048,-2.7009,5713.4,25124.318
688130.SH,20230110,43.54,44.85,43.31,44.06,43.53,0.5300000000000011,1.2176,5500.12,24365.219
688130.SH,20230109,43.18,44.22,43.18,43.53,43.25,0.28000000000000114,0.6474,3353.72,14638.053
688130.SH,20230106,43.14,44.09,43.08,43.25,43.6,-0.3500000000000014,-0.8028,3833.57,16703.492
688130.SH,20230105,43.03,43.8,42.96,43.6,43.1,0.5,1.1601,3870.81,16838.798
688130.SH,20230104,43.7,44.7,43.0,43.1,43.59,-0.490000000000002,-1.1241,5908.54,25831.865
688130.SH,20230103,43.08,43.79,42.02,43.59,42.53,1.0600000000000023,2.4924,3746.62,16157.631
688130.SH,20221230,44.16,44.16,42.52,42.53,43.61,-1.0799999999999983,-2.4765,6648.41,28538.483
688130.SH,20221229,44.87,46.99,43.47,43.61,44.77,-1.1600000000000037,-2.591,12247.38,55313.999
688130.SH,20221228,43.05,44.79,41.98,44.77,42.8,1.970000000000006,4.6028,11881.48,52058.544
688130.SH,20221227,42.45,43.35,41.82,42.8,42.75,0.04999999999999716,0.117,4018.37,17097.557
688130.SH,20221226,40.95,43.81,40.65,42.75,40.64,2.1099999999999994,5.1919,6819.63,29251.778
688130.SH,20221223,41.16,41.16,39.5,40.64,41.16,-0.519999999999996,-1.2634,4103.25,16552.233
688130.SH,20221222,42.79,42.79,41.1,41.16,42.16,-1.0,-2.3719,2273.72,9490.184
688130.SH,20221221,43.5,43.58,41.81,42.16,43.29,-1.1300000000000026,-2.6103,3043.15,12961.068
688130.SH,20221220,43.25,44.29,43.12,43.29,43.54,-0.25,-0.5742,2353.72,10239.261
688130.SH,20221219,45.2,45.42,43.5,43.54,45.25,-1.7100000000000009,-3.779,4859.91,21473.745
688130.SH,20221216,46.56,46.56,45.2,45.25,46.54,-1.2899999999999991,-2.7718,6318.6,28906.855
688130.SH,20221215,45.01,47.72,45.01,46.54,46.26,0.28000000000000114,0.6053,10599.16,49702.368
688130.SH,20221214,45.05,48.28,45.05,46.26,43.99,2.269999999999996,5.1603,17817.51,83136.547
