ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
430478.BJ,20230316,21.25,21.49,20.2,20.45,21.45,-1.0,-4.662,9653.35,20109.854
430478.BJ,20230315,21.2,21.73,21.07,21.45,21.06,0.39000000000000057,1.8519,7636.5,16328.227
430478.BJ,20230314,22.12,22.3,20.99,21.06,22.4,-1.3399999999999999,-5.9821,14328.82,30902.884
430478.BJ,20230313,20.83,22.5,20.81,22.4,21.0,1.3999999999999986,6.6667,15292.25,33464.801
430478.BJ,20230310,20.14,21.3,20.11,21.0,20.38,0.620000000000001,3.0422,10458.03,21740.005
430478.BJ,20230309,20.05,20.59,19.82,20.38,20.06,0.3200000000000003,1.5952,5616.4,11319.997
430478.BJ,20230308,20.01,20.21,19.7,20.06,20.08,-0.019999999999999574,-0.0996,7419.75,14748.295
430478.BJ,20230307,20.78,20.78,19.96,20.08,20.45,-0.370000000000001,-1.8093,7382.2,14978.224
430478.BJ,20230306,20.39,20.56,19.7,20.45,20.4,0.05000000000000071,0.2451,13196.01,26603.425
430478.BJ,20230303,20.34,21.2,20.34,20.4,20.5,-0.10000000000000142,-0.4878,13247.58,27406.797
430478.BJ,20230302,21.27,21.35,20.18,20.5,21.4,-0.8999999999999986,-4.2056,21348.06,44161.412
430478.BJ,20230301,22.5,22.76,21.25,21.4,23.29,-1.8900000000000006,-8.1151,31653.66,69207.921
430478.BJ,20230228,21.83,24.8,21.6,23.29,21.59,1.6999999999999993,7.874,39566.13,91042.354
430478.BJ,20230227,20.8,21.98,20.15,21.59,21.6,-0.010000000000001563,-0.0463,36256.99,75569.8
430478.BJ,20230224,19.23,23.4,18.88,21.6,19.24,2.360000000000003,12.2661,52750.44,112295.194
430478.BJ,20230223,20.88,21.48,18.88,19.24,12.62,6.619999999999999,52.4564,82974.55,168815.256
