ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
832149.BJ,20230317,5.09,5.09,5.01,5.03,5.04,-0.009999999999999787,-0.1984,7042.24,3551.832
832149.BJ,20230316,5.08,5.08,5.03,5.04,5.09,-0.04999999999999982,-0.9823,9829.94,4971.098
832149.BJ,20230315,5.18,5.19,5.08,5.09,5.16,-0.07000000000000028,-1.3566,9776.92,5002.763
832149.BJ,20230314,5.33,5.33,5.11,5.16,5.3,-0.13999999999999968,-2.6415,16439.87,8480.013
832149.BJ,20230313,5.23,5.32,5.16,5.3,5.19,0.10999999999999943,2.1195,14328.32,7510.88
832149.BJ,20230310,5.28,5.3,5.18,5.19,5.29,-0.09999999999999964,-1.8904,15836.6,8268.564
832149.BJ,20230309,5.33,5.33,5.28,5.29,5.33,-0.040000000000000036,-0.7505,11723.92,6209.575
832149.BJ,20230308,5.33,5.38,5.29,5.33,5.34,-0.009999999999999787,-0.1873,9358.16,4982.807
832149.BJ,20230307,5.43,5.43,5.34,5.34,5.39,-0.04999999999999982,-0.9276,11998.46,6454.746
832149.BJ,20230306,5.43,5.5,5.38,5.39,5.42,-0.03000000000000025,-0.5535,12586.27,6812.01
832149.BJ,20230303,5.54,5.54,5.39,5.42,5.51,-0.08999999999999986,-1.6334,21660.35,11791.534
832149.BJ,20230302,5.6,5.62,5.51,5.51,5.62,-0.11000000000000032,-1.9573,15387.92,8564.218
832149.BJ,20230301,5.5,5.65,5.46,5.62,5.54,0.08000000000000007,1.444,34010.63,18808.213
832149.BJ,20230228,5.6,5.62,5.52,5.54,5.56,-0.019999999999999574,-0.3597,20818.72,11567.7
832149.BJ,20230227,5.78,5.82,5.55,5.56,5.82,-0.2600000000000007,-4.4674,35659.17,20017.577
832149.BJ,20230224,5.68,5.94,5.65,5.82,5.65,0.16999999999999993,3.0088,42476.46,24642.546
832149.BJ,20230223,5.78,5.89,5.63,5.65,5.85,-0.1999999999999993,-3.4188,48024.41,27398.753
832149.BJ,20230222,5.96,5.98,5.71,5.85,5.96,-0.11000000000000032,-1.8456,49749.54,28852.429
832149.BJ,20230221,6.2,6.2,5.95,5.96,6.42,-0.45999999999999996,-7.1651,102675.21,62042.599
832149.BJ,20230220,7.14,7.5,6.4,6.42,6.98,-0.5600000000000005,-8.0229,150556.06,102156.178
832149.BJ,20230217,6.5,8.35,6.5,6.98,5.0,1.9800000000000004,39.6,290851.3,208265.047
