ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
834062.BJ,20230317,5.37,5.39,5.34,5.36,5.36,0.0,0.0,928.0,496.84
834062.BJ,20230316,5.36,5.42,5.33,5.36,5.36,0.0,0.0,3281.54,1766.353
834062.BJ,20230315,5.26,5.37,5.18,5.36,5.16,0.20000000000000018,3.876,8506.99,4516.238
834062.BJ,20230314,5.27,5.28,5.12,5.16,5.28,-0.1200000000000001,-2.2727,2521.81,1303.324
834062.BJ,20230313,5.27,5.31,5.22,5.28,5.31,-0.02999999999999936,-0.565,1535.35,808.575
834062.BJ,20230310,5.28,5.33,5.27,5.31,5.33,-0.020000000000000462,-0.3752,1221.56,646.293
834062.BJ,20230309,5.36,5.36,5.3,5.33,5.35,-0.019999999999999574,-0.3738,1739.27,925.068
834062.BJ,20230308,5.32,5.35,5.31,5.35,5.36,-0.010000000000000675,-0.1866,794.86,423.632
834062.BJ,20230307,5.35,5.39,5.31,5.36,5.37,-0.009999999999999787,-0.1862,2094.66,1118.234
834062.BJ,20230306,5.33,5.38,5.3,5.37,5.31,0.0600000000000005,1.1299,5519.86,2948.843
834062.BJ,20230303,5.28,5.32,5.28,5.31,5.29,0.019999999999999574,0.3781,1015.6,538.053
834062.BJ,20230302,5.35,5.35,5.28,5.29,5.32,-0.03000000000000025,-0.5639,3637.7,1930.366
834062.BJ,20230301,5.28,5.32,5.27,5.32,5.26,0.0600000000000005,1.1407,3052.32,1617.873
834062.BJ,20230228,5.29,5.29,5.22,5.26,5.3,-0.040000000000000036,-0.7547,3630.43,1903.019
834062.BJ,20230227,5.33,5.34,5.22,5.3,5.35,-0.04999999999999982,-0.9346,4092.92,2160.739
834062.BJ,20230224,5.34,5.35,5.29,5.35,5.34,0.009999999999999787,0.1873,1746.13,929.647
834062.BJ,20230223,5.4,5.4,5.3,5.34,5.4,-0.0600000000000005,-1.1111,8388.51,4485.423
834062.BJ,20230222,5.42,5.46,5.37,5.4,5.42,-0.019999999999999574,-0.369,2012.68,1091.03
834062.BJ,20230221,5.39,5.46,5.36,5.42,5.43,-0.009999999999999787,-0.1842,1918.68,1037.36
834062.BJ,20230220,5.34,5.43,5.33,5.43,5.41,0.019999999999999574,0.3697,2246.22,1211.034
834062.BJ,20230217,5.43,5.45,5.37,5.41,5.43,-0.019999999999999574,-0.3683,4460.75,2408.076
834062.BJ,20230216,5.5,5.52,5.4,5.43,5.51,-0.08000000000000007,-1.4519,6530.7,3575.632
834062.BJ,20230215,5.5,5.53,5.44,5.51,5.52,-0.009999999999999787,-0.1812,6008.12,3290.976
834062.BJ,20230214,5.45,5.53,5.45,5.52,5.44,0.07999999999999918,1.4706,8160.9,4491.01
834062.BJ,20230213,5.4,5.47,5.38,5.44,5.38,0.0600000000000005,1.1152,9933.91,5401.69
834062.BJ,20230210,5.35,5.39,5.35,5.38,5.39,-0.009999999999999787,-0.1855,2376.83,1276.675
834062.BJ,20230209,5.39,5.45,5.3,5.39,5.43,-0.040000000000000036,-0.7366,8586.91,4621.54
834062.BJ,20230208,5.39,5.47,5.36,5.43,5.47,-0.040000000000000036,-0.7313,8640.7,4666.97
834062.BJ,20230207,5.38,5.52,5.38,5.47,5.45,0.019999999999999574,0.367,3576.68,1949.351
834062.BJ,20230206,5.38,5.57,5.34,5.45,5.48,-0.03000000000000025,-0.5474,4930.0,2668.028
834062.BJ,20230203,5.53,5.53,5.35,5.48,5.56,-0.07999999999999918,-1.4388,5288.32,2878.751
834062.BJ,20230202,5.64,5.64,5.51,5.56,5.63,-0.07000000000000028,-1.2433,5537.15,3069.031
834062.BJ,20230201,5.62,5.75,5.5,5.63,5.65,-0.020000000000000462,-0.354,10656.21,6003.779
