ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
831834.BJ,20230317,3.85,3.88,3.83,3.86,3.85,0.009999999999999787,0.2597,1180.67,454.941
831834.BJ,20230316,3.91,3.92,3.79,3.85,3.95,-0.10000000000000009,-2.5316,3648.87,1405.177
831834.BJ,20230315,3.97,3.99,3.9,3.95,3.97,-0.020000000000000018,-0.5038,2288.14,897.972
831834.BJ,20230314,3.96,3.97,3.92,3.97,4.0,-0.029999999999999805,-0.75,530.56,209.104
831834.BJ,20230313,4.0,4.05,3.96,4.0,4.02,-0.019999999999999574,-0.4975,1731.26,690.36
831834.BJ,20230310,4.03,4.04,4.01,4.02,4.06,-0.040000000000000036,-0.9852,756.43,304.514
831834.BJ,20230309,4.07,4.07,4.04,4.06,4.06,0.0,0.0,644.15,260.962
831834.BJ,20230308,4.04,4.08,4.03,4.06,4.07,-0.010000000000000675,-0.2457,591.68,238.75
831834.BJ,20230307,4.07,4.1,4.04,4.07,4.1,-0.02999999999999936,-0.7317,629.42,255.433
831834.BJ,20230306,4.1,4.1,4.06,4.1,4.1,0.0,0.0,460.97,187.585
831834.BJ,20230303,4.11,4.14,4.06,4.1,4.12,-0.020000000000000462,-0.4854,3489.21,1424.214
831834.BJ,20230302,4.12,4.15,4.1,4.12,4.14,-0.019999999999999574,-0.4831,2441.09,1008.437
831834.BJ,20230301,4.12,4.15,4.12,4.14,4.15,-0.010000000000000675,-0.241,934.34,386.147
831834.BJ,20230228,4.12,4.15,4.12,4.15,4.15,0.0,0.0,343.0,141.883
831834.BJ,20230227,4.16,4.16,4.12,4.15,4.15,0.0,0.0,835.0,344.984
831834.BJ,20230224,4.13,4.17,4.13,4.15,4.16,-0.009999999999999787,-0.2404,390.9,162.151
831834.BJ,20230223,4.14,4.17,4.14,4.16,4.14,0.020000000000000462,0.4831,1097.49,456.498
831834.BJ,20230222,4.12,4.16,4.11,4.14,4.16,-0.020000000000000462,-0.4808,280.72,116.252
831834.BJ,20230221,4.14,4.17,4.12,4.16,4.17,-0.009999999999999787,-0.2398,657.34,272.376
831834.BJ,20230220,4.16,4.17,4.09,4.17,4.17,0.0,0.0,3045.6,1256.071
831834.BJ,20230217,4.24,4.24,4.14,4.17,4.19,-0.020000000000000462,-0.4773,1829.94,764.785
831834.BJ,20230216,4.26,4.27,4.19,4.19,4.27,-0.07999999999999918,-1.8735,2025.8,856.393
831834.BJ,20230215,4.26,4.31,4.24,4.27,4.28,-0.010000000000000675,-0.2336,1504.42,641.704
831834.BJ,20230214,4.18,4.35,4.18,4.28,4.2,0.08000000000000007,1.9048,5761.09,2475.431
831834.BJ,20230213,4.26,4.26,4.17,4.2,4.16,0.040000000000000036,0.9615,1827.84,767.086
831834.BJ,20230210,4.16,4.2,4.13,4.16,4.16,0.0,0.0,688.0,286.433
831834.BJ,20230209,4.09,4.16,4.09,4.16,4.15,0.009999999999999787,0.241,1047.45,435.044
831834.BJ,20230208,4.18,4.19,4.12,4.15,4.19,-0.040000000000000036,-0.9547,1255.61,521.665
831834.BJ,20230207,4.16,4.22,4.16,4.19,4.17,0.020000000000000462,0.4796,693.1,290.428
