ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300767.SZ,20230316,43.36,43.88,42.97,43.14,43.75,-0.6099999999999994,-1.3943,14644.34,63595.213
300767.SZ,20230315,43.78,44.75,43.52,43.75,43.96,-0.21000000000000085,-0.4777,8022.46,35277.61
300767.SZ,20230314,44.58,44.97,43.1,43.96,44.53,-0.5700000000000003,-1.28,16638.21,72846.474
300767.SZ,20230313,45.46,46.12,44.32,44.53,45.35,-0.8200000000000003,-1.8082,12208.76,54737.232
300767.SZ,20230310,45.83,45.83,45.27,45.35,45.85,-0.5,-1.0905,7177.8,32650.706
300767.SZ,20230309,45.83,46.17,45.33,45.85,45.83,0.020000000000003126,0.0436,9066.8,41503.065
300767.SZ,20230308,46.5,46.74,45.46,45.83,46.77,-0.9400000000000048,-2.0098,17375.58,79602.24
300767.SZ,20230307,48.23,48.23,46.4,46.77,48.58,-1.8099999999999952,-3.7258,15230.72,71863.859
300767.SZ,20230306,50.11,50.12,47.48,48.58,49.77,-1.1900000000000048,-2.391,20160.8,96960.913
300767.SZ,20230303,48.92,50.56,48.8,49.77,48.91,0.8600000000000065,1.7583,10955.14,54638.621
300767.SZ,20230302,48.74,49.59,48.0,48.91,48.74,0.1699999999999946,0.3488,11943.46,58628.523
300767.SZ,20230301,48.89,48.89,48.0,48.74,48.66,0.0800000000000054,0.1644,10551.15,51184.63
300767.SZ,20230228,48.92,49.42,47.78,48.66,48.9,-0.240000000000002,-0.4908,14998.35,72606.56
300767.SZ,20230227,50.23,50.37,48.57,48.9,50.35,-1.4500000000000028,-2.8798,17437.52,85867.237
300767.SZ,20230224,50.8,50.81,49.78,50.35,50.92,-0.5700000000000003,-1.1194,9202.31,46178.021
300767.SZ,20230223,50.87,51.65,50.42,50.92,50.28,0.6400000000000006,1.2729,14138.41,72162.356
300767.SZ,20230222,50.6,50.76,49.99,50.28,50.6,-0.3200000000000003,-0.6324,7053.45,35477.185
300767.SZ,20230221,51.34,51.47,50.08,50.6,51.4,-0.7999999999999972,-1.5564,22939.75,116276.085
300767.SZ,20230220,49.86,51.68,49.25,51.4,50.07,1.3299999999999983,2.6563,24237.29,122927.414
300767.SZ,20230217,50.55,51.09,49.91,50.07,50.84,-0.7700000000000031,-1.5146,15013.6,75696.336
300767.SZ,20230216,52.6,52.93,50.38,50.84,52.73,-1.8899999999999935,-3.5843,16097.9,83031.868
300767.SZ,20230215,53.57,54.0,52.35,52.73,53.7,-0.970000000000006,-1.8063,12196.21,64665.882
300767.SZ,20230214,54.55,54.79,53.65,53.7,53.98,-0.27999999999999403,-0.5187,14344.56,77505.981
300767.SZ,20230213,54.54,56.48,53.92,53.98,53.36,0.6199999999999974,1.1619,32626.11,179902.532
300767.SZ,20230210,52.25,54.21,51.55,53.36,51.84,1.519999999999996,2.9321,25898.22,137178.028
