ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
301230.SZ,20230316,53.35,54.71,52.39,52.75,53.58,-0.8299999999999983,-1.5491,8447.41,45074.56
301230.SZ,20230315,53.63,55.63,53.46,53.58,53.5,0.0799999999999983,0.1495,7586.53,41292.954
301230.SZ,20230314,54.91,55.36,53.33,53.5,54.83,-1.3299999999999983,-2.4257,8389.89,45459.539
301230.SZ,20230313,57.0,57.0,54.51,54.83,56.61,-1.7800000000000011,-3.1443,9116.0,50233.022
301230.SZ,20230310,56.89,57.38,55.88,56.61,57.12,-0.509999999999998,-0.8929,5685.16,32136.856
301230.SZ,20230309,57.82,58.49,56.51,57.12,57.09,0.02999999999999403,0.0525,5930.82,33973.301
301230.SZ,20230308,56.57,59.35,56.56,57.09,56.61,0.480000000000004,0.8479,10378.36,60270.964
301230.SZ,20230307,57.03,58.17,56.49,56.61,57.53,-0.9200000000000017,-1.5992,5343.0,30610.502
301230.SZ,20230306,59.16,60.47,57.29,57.53,59.47,-1.9399999999999977,-3.2621,12109.71,70545.136
301230.SZ,20230303,60.49,62.0,58.6,59.47,60.76,-1.2899999999999991,-2.1231,9416.08,56543.555
301230.SZ,20230302,58.87,61.5,58.01,60.76,58.88,1.8799999999999955,3.1929,12315.54,73727.155
301230.SZ,20230301,59.56,60.95,58.19,58.88,59.54,-0.6599999999999966,-1.1085,5856.0,34511.111
301230.SZ,20230228,58.55,60.66,58.37,59.54,58.55,0.990000000000002,1.6909,7550.99,45086.232
301230.SZ,20230227,61.0,61.3,58.0,58.55,60.49,-1.9400000000000048,-3.2071,12015.81,70888.155
301230.SZ,20230224,62.3,62.6,60.14,60.49,62.31,-1.8200000000000003,-2.9209,8489.0,51881.017
301230.SZ,20230223,63.0,64.51,62.1,62.31,63.71,-1.3999999999999986,-2.1975,5021.0,31639.679
301230.SZ,20230222,61.11,65.19,61.11,63.71,61.88,1.8299999999999983,2.9573,10861.99,69020.617
301230.SZ,20230221,62.97,62.98,61.23,61.88,62.97,-1.0899999999999963,-1.731,7031.18,43422.404
301230.SZ,20230220,63.25,63.95,61.11,62.97,63.0,-0.030000000000001137,-0.0476,7405.0,46304.238
301230.SZ,20230217,63.97,65.5,62.96,63.0,63.5,-0.5,-0.7874,10067.36,64648.081
301230.SZ,20230216,66.3,67.07,63.15,63.5,66.61,-3.1099999999999994,-4.669,13556.9,87632.734
301230.SZ,20230215,68.05,69.31,66.22,66.61,68.1,-1.4899999999999949,-2.188,6235.05,41824.531
301230.SZ,20230214,69.38,69.83,67.31,68.1,69.38,-1.2800000000000011,-1.8449,5787.48,39412.891
301230.SZ,20230213,68.81,71.44,68.24,69.38,69.13,0.25,0.3616,5298.99,36804.893
301230.SZ,20230210,69.15,69.81,67.8,69.13,69.54,-0.4100000000000108,-0.5896,6604.99,45417.624
301230.SZ,20230209,69.95,70.99,68.41,69.54,70.2,-0.6599999999999966,-0.9402,9689.0,67163.947
301230.SZ,20230208,69.62,73.47,68.54,70.2,69.9,0.29999999999999716,0.4292,15857.62,112759.763
301230.SZ,20230207,65.45,69.9,65.45,69.9,65.47,4.430000000000007,6.7665,16676.89,114252.628
301230.SZ,20230206,66.4,67.57,63.67,65.47,67.58,-2.1099999999999994,-3.1222,13912.14,90530.409
301230.SZ,20230203,63.89,69.57,63.2,67.58,64.15,3.4299999999999926,5.3468,22189.62,149342.473
301230.SZ,20230202,58.3,65.69,57.81,64.15,58.7,5.450000000000003,9.2845,20848.1,130740.868
301230.SZ,20230201,58.1,59.28,57.95,58.7,58.4,0.30000000000000426,0.5137,7145.9,41923.711
301230.SZ,20230131,60.5,61.26,58.01,58.4,60.15,-1.75,-2.9094,14109.44,83378.063
301230.SZ,20230130,62.88,62.95,58.8,60.15,61.33,-1.1799999999999997,-1.924,17958.18,109097.144
301230.SZ,20230120,60.33,63.5,59.91,61.33,59.76,1.5700000000000003,2.6272,18102.44,111649.432
301230.SZ,20230119,55.5,62.17,55.48,59.76,56.0,3.759999999999998,6.7143,16587.56,98526.798
301230.SZ,20230118,56.43,57.31,56.0,56.0,56.6,-0.6000000000000014,-1.0601,6633.57,37469.035
301230.SZ,20230117,59.01,59.88,56.6,56.6,59.2,-2.6000000000000014,-4.3919,10445.0,60414.338
301230.SZ,20230116,57.4,60.95,56.78,59.2,57.77,1.4299999999999997,2.4753,12454.0,73910.649
301230.SZ,20230113,57.67,58.68,56.52,57.77,57.85,-0.0799999999999983,-0.1383,10867.36,62661.259
301230.SZ,20230112,57.52,61.18,57.09,57.85,57.74,0.10999999999999943,0.1905,18589.86,109994.199
301230.SZ,20230111,57.28,59.0,56.6,57.74,58.0,-0.259999999999998,-0.4483,11916.78,68940.401
301230.SZ,20230110,55.0,58.38,54.2,58.0,55.32,2.6799999999999997,4.8445,15842.09,89982.523
301230.SZ,20230109,55.71,55.89,54.3,55.32,55.73,-0.4099999999999966,-0.7357,8827.64,48589.058
301230.SZ,20230106,55.97,56.55,54.86,55.73,56.06,-0.3300000000000054,-0.5887,10256.07,57042.072
301230.SZ,20230105,55.55,56.89,54.57,56.06,56.36,-0.29999999999999716,-0.5323,14296.18,79405.236
301230.SZ,20230104,52.66,57.5,52.66,56.36,53.4,2.960000000000001,5.5431,24959.82,139446.758
301230.SZ,20230103,53.11,55.0,52.78,53.4,53.42,-0.020000000000003126,-0.0374,15611.54,83835.228
301230.SZ,20221230,52.73,54.77,51.8,53.42,52.38,1.0399999999999991,1.9855,21745.94,116341.567
301230.SZ,20221229,49.5,53.8,49.02,52.38,49.78,2.6000000000000014,5.223,30161.82,157376.161
301230.SZ,20221228,49.78,50.87,49.05,49.78,49.38,0.3999999999999986,0.81,17923.97,89847.739
301230.SZ,20221227,50.05,50.3,47.23,49.38,50.32,-0.9399999999999977,-1.868,20872.67,101583.369
301230.SZ,20221226,52.3,52.49,49.92,50.32,52.28,-1.9600000000000009,-3.749,25151.89,127562.248
301230.SZ,20221223,45.45,55.0,45.45,52.28,46.19,6.090000000000003,13.1847,53124.57,274027.668
301230.SZ,20221222,48.58,49.49,46.15,46.19,48.57,-2.3800000000000026,-4.9001,13602.06,64290.667
301230.SZ,20221221,46.28,49.8,46.0,48.57,46.29,2.280000000000001,4.9255,25571.13,124918.977
301230.SZ,20221220,47.52,47.53,45.03,46.29,47.13,-0.8400000000000034,-1.7823,13346.5,61452.769
301230.SZ,20221219,50.47,50.47,46.9,47.13,49.05,-1.9199999999999946,-3.9144,15864.78,76521.992
301230.SZ,20221216,47.9,49.33,47.8,49.05,48.19,0.8599999999999994,1.7846,13251.72,64587.865
301230.SZ,20221215,48.13,48.88,48.1,48.19,48.6,-0.4100000000000037,-0.8436,8485.21,41043.3
301230.SZ,20221214,49.8,49.8,47.83,48.6,50.1,-1.5,-2.994,17392.51,84550.07
301230.SZ,20221213,50.58,50.58,49.02,50.1,50.71,-0.6099999999999994,-1.2029,17162.0,85186.056
301230.SZ,20221212,49.2,51.0,49.19,50.71,49.59,1.1199999999999974,2.2585,19751.73,99408.001
301230.SZ,20221209,48.68,50.68,48.22,49.59,48.73,0.8600000000000065,1.7648,18520.97,92146.937
301230.SZ,20221208,49.21,49.95,48.09,48.73,49.82,-1.0900000000000034,-2.1879,16640.69,81498.789
