ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
003040.SZ,20230316,20.6,21.0,20.42,20.71,20.87,-0.16000000000000014,-0.7667,78307.31,162182.267
003040.SZ,20230315,20.95,21.48,20.85,20.87,20.96,-0.08999999999999986,-0.4294,85751.5,180885.923
003040.SZ,20230314,21.23,21.26,20.61,20.96,21.33,-0.36999999999999744,-1.7346,110509.96,231663.625
003040.SZ,20230313,21.0,21.41,20.87,21.33,20.93,0.3999999999999986,1.9111,137822.77,291969.176
003040.SZ,20230310,20.86,21.24,20.81,20.93,21.05,-0.120000000000001,-0.5701,75469.38,158694.879
003040.SZ,20230309,20.88,21.13,20.64,21.05,20.98,0.07000000000000028,0.3337,69704.62,145728.139
003040.SZ,20230308,20.32,21.0,20.26,20.98,20.34,0.6400000000000006,3.1465,92207.14,191513.513
003040.SZ,20230307,21.08,21.25,20.34,20.34,21.09,-0.75,-3.5562,106627.73,220677.662
003040.SZ,20230306,21.39,21.39,20.97,21.09,21.21,-0.120000000000001,-0.5658,80161.76,169359.993
003040.SZ,20230303,21.55,21.59,21.0,21.21,21.62,-0.41000000000000014,-1.8964,99429.05,211283.086
003040.SZ,20230302,21.65,21.81,21.48,21.62,21.65,-0.029999999999997584,-0.1386,113151.71,245041.946
003040.SZ,20230301,21.26,21.65,21.05,21.65,21.14,0.509999999999998,2.4125,128910.31,277029.051
003040.SZ,20230228,21.19,21.42,20.85,21.14,20.76,0.379999999999999,1.8304,101089.93,214147.026
003040.SZ,20230227,21.08,21.23,20.7,20.76,21.16,-0.3999999999999986,-1.8904,73788.42,154452.966
003040.SZ,20230224,21.31,21.42,21.11,21.16,21.21,-0.05000000000000071,-0.2357,61628.6,130915.826
003040.SZ,20230223,21.59,21.63,21.09,21.21,21.6,-0.39000000000000057,-1.8056,97949.3,208583.406
003040.SZ,20230222,22.04,22.11,21.43,21.6,22.12,-0.5199999999999996,-2.3508,144960.97,313912.362
003040.SZ,20230221,22.28,22.78,21.91,22.12,21.62,0.5,2.3127,209176.84,466341.544
003040.SZ,20230220,21.42,21.68,21.18,21.62,21.24,0.38000000000000256,1.7891,105936.77,227099.3
003040.SZ,20230217,21.21,22.21,21.18,21.24,21.48,-0.240000000000002,-1.1173,163013.22,351559.046
003040.SZ,20230216,22.5,22.93,21.31,21.48,22.3,-0.8200000000000003,-3.6771,299162.98,667683.407
003040.SZ,20230215,22.0,22.3,21.91,22.3,22.3,0.0,0.0,122197.48,270678.504
003040.SZ,20230214,22.08,22.54,22.01,22.3,22.08,0.22000000000000242,0.9964,197923.4,441558.028
003040.SZ,20230213,22.0,22.12,21.82,22.08,22.2,-0.120000000000001,-0.5405,114679.44,251853.303
003040.SZ,20230210,22.11,22.53,22.08,22.2,22.28,-0.08000000000000185,-0.3591,127818.38,284792.468
003040.SZ,20230209,22.11,22.35,21.83,22.28,22.11,0.1700000000000017,0.7689,142253.31,315893.809
003040.SZ,20230208,22.3,22.55,22.04,22.11,22.37,-0.26000000000000156,-1.1623,156317.47,347636.155
