ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
834639.BJ,20230317,4.09,4.09,4.05,4.07,4.09,-0.019999999999999574,-0.489,3739.22,1520.141
834639.BJ,20230316,4.11,4.11,4.05,4.09,4.11,-0.020000000000000462,-0.4866,2773.7,1127.997
834639.BJ,20230315,4.13,4.13,4.08,4.11,4.11,0.0,0.0,1553.68,636.492
834639.BJ,20230314,4.15,4.15,4.07,4.11,4.14,-0.02999999999999936,-0.7246,4233.15,1733.263
834639.BJ,20230313,4.15,4.15,4.12,4.14,4.14,0.0,0.0,1247.43,514.963
834639.BJ,20230310,4.12,4.14,4.1,4.14,4.14,0.0,0.0,2067.41,852.574
834639.BJ,20230309,4.14,4.15,4.12,4.14,4.14,0.0,0.0,2773.52,1145.486
834639.BJ,20230308,4.12,4.15,4.11,4.14,4.14,0.0,0.0,2095.36,866.766
834639.BJ,20230307,4.15,4.15,4.12,4.14,4.16,-0.020000000000000462,-0.4808,4056.68,1676.643
834639.BJ,20230306,4.18,4.18,4.15,4.16,4.18,-0.019999999999999574,-0.4785,1742.54,724.135
834639.BJ,20230303,4.19,4.2,4.16,4.18,4.18,0.0,0.0,2714.33,1134.178
834639.BJ,20230302,4.17,4.19,4.16,4.18,4.18,0.0,0.0,3155.95,1317.559
834639.BJ,20230301,4.15,4.18,4.15,4.18,4.17,0.009999999999999787,0.2398,2511.29,1043.983
834639.BJ,20230228,4.16,4.17,4.14,4.17,4.16,0.009999999999999787,0.2404,1926.41,799.515
834639.BJ,20230227,4.17,4.17,4.14,4.16,4.17,-0.009999999999999787,-0.2398,1486.84,617.615
834639.BJ,20230224,4.19,4.2,4.1,4.17,4.16,0.009999999999999787,0.2404,6675.9,2780.063
834639.BJ,20230223,4.17,4.19,4.16,4.16,4.18,-0.019999999999999574,-0.4785,1408.98,588.434
834639.BJ,20230222,4.18,4.18,4.15,4.18,4.18,0.0,0.0,2781.68,1158.565
834639.BJ,20230221,4.17,4.18,4.15,4.18,4.17,0.009999999999999787,0.2398,2952.57,1229.298
834639.BJ,20230220,4.16,4.17,4.13,4.17,4.14,0.03000000000000025,0.7246,4248.51,1764.735
834639.BJ,20230217,4.15,4.15,4.12,4.14,4.17,-0.03000000000000025,-0.7194,5030.5,2078.649
834639.BJ,20230216,4.2,4.2,4.14,4.17,4.19,-0.020000000000000462,-0.4773,5687.64,2376.976
834639.BJ,20230215,4.19,4.19,4.17,4.19,4.19,0.0,0.0,5758.79,2408.953
834639.BJ,20230214,4.2,4.21,4.17,4.19,4.2,-0.009999999999999787,-0.2381,3757.99,1572.418
834639.BJ,20230213,4.2,4.22,4.17,4.2,4.17,0.03000000000000025,0.7194,3646.05,1529.683
834639.BJ,20230210,4.19,4.2,4.15,4.17,4.2,-0.03000000000000025,-0.7143,4033.7,1683.486
834639.BJ,20230209,4.2,4.2,4.15,4.2,4.17,0.03000000000000025,0.7194,4631.42,1933.498
834639.BJ,20230208,4.23,4.23,4.17,4.17,4.21,-0.040000000000000036,-0.9501,7274.95,3046.984
834639.BJ,20230207,4.23,4.24,4.19,4.21,4.22,-0.009999999999999787,-0.237,6543.18,2753.782
834639.BJ,20230206,4.22,4.28,4.19,4.22,4.24,-0.020000000000000462,-0.4717,5380.6,2272.023
834639.BJ,20230203,4.24,4.25,4.2,4.24,4.24,0.0,0.0,11219.51,4734.298
834639.BJ,20230202,4.34,4.34,4.22,4.24,4.33,-0.08999999999999986,-2.0785,21692.59,9262.368
