ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300316.SZ,20230316,65.83,66.91,63.56,63.78,66.21,-2.4299999999999926,-3.6701,71862.6,464764.023
300316.SZ,20230315,67.6,68.76,66.02,66.21,67.19,-0.980000000000004,-1.4586,55319.0,370772.123
300316.SZ,20230314,68.05,68.58,66.98,67.19,68.45,-1.2600000000000051,-1.8408,61059.97,411780.905
300316.SZ,20230313,68.81,70.23,67.96,68.45,69.15,-0.7000000000000028,-1.0123,41960.87,288138.562
300316.SZ,20230310,68.47,70.03,67.85,69.15,68.58,0.5700000000000074,0.8311,56521.42,390309.807
300316.SZ,20230309,66.9,69.72,66.85,68.58,66.86,1.7199999999999989,2.5725,75602.59,518899.548
300316.SZ,20230308,67.35,68.5,66.53,66.86,67.39,-0.5300000000000011,-0.7865,40714.8,274183.292
300316.SZ,20230307,67.7,68.68,67.18,67.39,67.82,-0.4299999999999926,-0.634,58389.45,394714.61
300316.SZ,20230306,64.99,68.1,64.8,67.82,64.52,3.299999999999997,5.1147,86878.57,580484.39
300316.SZ,20230303,64.58,65.79,64.21,64.52,64.1,0.4200000000000017,0.6552,62712.49,407068.767
300316.SZ,20230302,67.3,67.6,63.2,64.1,67.62,-3.5200000000000102,-5.2056,142194.22,916410.805
300316.SZ,20230301,68.68,68.78,67.06,67.62,68.6,-0.9799999999999898,-1.4286,51920.8,350781.309
300316.SZ,20230228,68.0,68.7,66.87,68.6,68.01,0.5899999999999892,0.8675,50615.26,344803.544
300316.SZ,20230227,67.33,69.84,67.3,68.01,67.71,0.30000000000001137,0.4431,54799.24,374972.565
300316.SZ,20230224,69.0,69.36,67.57,67.71,68.82,-1.1099999999999994,-1.6129,39007.14,265871.755
300316.SZ,20230223,66.8,69.7,66.68,68.82,66.5,2.319999999999993,3.4887,96041.22,659098.186
300316.SZ,20230222,66.5,68.12,66.5,66.5,66.84,-0.3400000000000034,-0.5087,49296.15,330379.863
300316.SZ,20230221,68.38,68.64,65.08,66.84,68.35,-1.509999999999991,-2.2092,97456.79,648542.759
300316.SZ,20230220,66.5,68.7,66.0,68.35,66.66,1.6899999999999977,2.5353,53025.39,356559.023
300316.SZ,20230217,67.9,68.0,66.6,66.66,67.4,-0.7400000000000091,-1.0979,51793.7,348178.98
300316.SZ,20230216,66.81,69.38,66.51,67.4,67.11,0.29000000000000625,0.4321,77137.51,524380.38
300316.SZ,20230215,67.65,68.2,66.75,67.11,67.55,-0.4399999999999977,-0.6514,57831.12,387796.806
300316.SZ,20230214,68.05,69.17,67.22,67.55,68.1,-0.5499999999999972,-0.8076,45671.85,310279.24
300316.SZ,20230213,68.7,68.97,67.5,68.1,68.6,-0.5,-0.7289,51968.35,353829.145
300316.SZ,20230210,69.25,69.78,68.12,68.6,69.25,-0.6500000000000057,-0.9386,40610.45,279485.241
300316.SZ,20230209,68.4,69.38,67.55,69.25,68.41,0.8400000000000034,1.2279,67878.47,467623.716
300316.SZ,20230208,68.4,69.6,68.2,68.41,68.52,-0.10999999999999943,-0.1605,37700.31,259491.5
300316.SZ,20230207,69.31,69.9,68.42,68.52,69.34,-0.8200000000000074,-1.1826,56283.6,387563.703
300316.SZ,20230206,70.0,70.56,68.0,69.34,69.4,-0.060000000000002274,-0.0865,46245.43,319628.559
300316.SZ,20230203,69.7,70.22,68.25,69.4,69.7,-0.29999999999999716,-0.4304,49587.31,342460.902
300316.SZ,20230202,69.0,70.56,67.81,69.7,68.67,1.0300000000000011,1.4999,76836.6,535639.683
300316.SZ,20230201,69.2,69.48,66.94,68.67,68.76,-0.09000000000000341,-0.1309,70384.49,480066.218
300316.SZ,20230131,68.28,69.26,67.91,68.76,68.5,0.2600000000000051,0.3796,62081.64,426398.337
300316.SZ,20230130,68.0,70.18,67.87,68.5,66.95,1.5499999999999972,2.3152,108228.7,745723.059
300316.SZ,20230120,66.7,67.48,66.3,66.95,66.61,0.3400000000000034,0.5104,71859.18,479660.776
300316.SZ,20230119,68.51,68.58,66.53,66.61,68.65,-2.0400000000000063,-2.9716,82618.35,553571.792
300316.SZ,20230118,66.84,69.51,66.84,68.65,67.0,1.6500000000000057,2.4627,73312.84,502512.149
300316.SZ,20230117,66.23,67.38,66.04,67.0,66.69,0.3100000000000023,0.4648,53370.15,356627.256
300316.SZ,20230116,66.33,66.87,65.62,66.69,66.2,0.4899999999999949,0.7402,56679.87,376232.127
300316.SZ,20230113,66.67,66.98,65.8,66.2,66.67,-0.46999999999999886,-0.705,49125.98,324547.484
300316.SZ,20230112,65.04,67.95,65.04,66.67,65.3,1.3700000000000045,2.098,73739.75,494624.498
300316.SZ,20230111,65.09,66.19,64.67,65.3,65.51,-0.21000000000000796,-0.3206,57611.16,377086.936
300316.SZ,20230110,64.43,65.85,64.34,65.51,64.05,1.460000000000008,2.2795,94409.94,615788.673
300316.SZ,20230109,64.61,65.38,63.21,64.05,64.58,-0.5300000000000011,-0.8207,71143.5,457415.396
300316.SZ,20230106,62.06,65.98,62.0,64.58,62.08,2.5,4.0271,103052.87,665002.287
300316.SZ,20230105,62.0,62.6,61.01,62.08,61.82,0.259999999999998,0.4206,72900.8,450908.703
300316.SZ,20230104,63.2,64.09,61.54,61.82,63.99,-2.1700000000000017,-3.3912,78747.93,490175.428
