ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
831167.BJ,20230317,9.45,9.64,9.4,9.52,9.5,0.019999999999999574,0.2105,837.34,798.813
831167.BJ,20230316,9.42,9.53,9.42,9.5,9.53,-0.02999999999999936,-0.3148,251.69,238.151
831167.BJ,20230315,9.38,9.56,9.38,9.53,9.48,0.049999999999998934,0.5274,278.65,264.109
831167.BJ,20230314,9.35,9.54,9.35,9.48,9.46,0.019999999999999574,0.2114,637.59,603.809
831167.BJ,20230313,9.3,9.56,9.3,9.46,9.39,0.07000000000000028,0.7455,239.99,226.339
831167.BJ,20230310,9.36,9.47,9.34,9.39,9.41,-0.019999999999999574,-0.2125,557.0,524.834
831167.BJ,20230309,9.35,9.43,9.34,9.41,9.4,0.009999999999999787,0.1064,592.0,557.064
831167.BJ,20230308,9.27,9.4,9.27,9.4,9.29,0.11000000000000121,1.1841,662.48,618.895
831167.BJ,20230307,9.34,9.39,9.29,9.29,9.41,-0.120000000000001,-1.2752,266.52,248.315
831167.BJ,20230306,9.5,9.5,9.26,9.41,9.49,-0.08000000000000007,-0.843,900.16,841.676
831167.BJ,20230303,9.72,9.72,9.46,9.49,9.51,-0.019999999999999574,-0.2103,158.5,150.777
831167.BJ,20230302,9.48,9.55,9.42,9.51,9.51,0.0,0.0,337.22,318.8
831167.BJ,20230301,9.58,9.58,9.45,9.51,9.48,0.02999999999999936,0.3165,219.95,208.465
831167.BJ,20230228,9.48,9.5,9.45,9.48,9.46,0.019999999999999574,0.2114,209.0,197.819
831167.BJ,20230227,9.59,9.59,9.43,9.46,9.49,-0.02999999999999936,-0.3161,62.0,58.695
831167.BJ,20230224,9.46,9.59,9.46,9.49,9.59,-0.09999999999999964,-1.0428,188.0,178.708
831167.BJ,20230223,9.5,9.59,9.5,9.59,9.59,0.0,0.0,146.0,138.947
831167.BJ,20230222,9.55,9.59,9.51,9.59,9.55,0.03999999999999915,0.4188,408.08,388.739
831167.BJ,20230221,9.63,9.63,9.53,9.55,9.58,-0.02999999999999936,-0.3132,421.48,403.62
831167.BJ,20230220,9.49,9.58,9.45,9.58,9.51,0.07000000000000028,0.7361,294.02,279.342
831167.BJ,20230217,9.53,9.68,9.5,9.51,9.51,0.0,0.0,116.0,110.541
831167.BJ,20230216,9.71,9.71,9.5,9.51,9.7,-0.1899999999999995,-1.9588,1192.02,1144.842
831167.BJ,20230215,9.72,9.78,9.68,9.7,9.71,-0.010000000000001563,-0.103,121.6,118.363
831167.BJ,20230214,9.83,9.83,9.66,9.71,9.77,-0.05999999999999872,-0.6141,436.45,423.534
831167.BJ,20230213,9.83,9.83,9.75,9.77,9.72,0.049999999999998934,0.5144,565.6,553.94
831167.BJ,20230210,9.72,9.76,9.71,9.72,9.72,0.0,0.0,405.0,394.363
831167.BJ,20230209,9.6,9.75,9.6,9.72,9.66,0.0600000000000005,0.6211,583.89,566.915
831167.BJ,20230208,9.58,9.72,9.58,9.66,9.64,0.019999999999999574,0.2075,283.22,274.038
831167.BJ,20230207,9.7,9.8,9.56,9.64,9.61,0.030000000000001137,0.3122,426.86,410.151
831167.BJ,20230206,9.89,9.89,9.58,9.61,9.76,-0.15000000000000036,-1.5369,872.03,843.238
831167.BJ,20230203,9.68,9.87,9.68,9.76,9.72,0.03999999999999915,0.4115,1027.85,1001.643
831167.BJ,20230202,9.8,9.8,9.68,9.72,9.8,-0.08000000000000007,-0.8163,1099.72,1068.242
831167.BJ,20230201,9.76,9.99,9.75,9.8,9.67,0.13000000000000078,1.3444,3844.75,3786.691
831167.BJ,20230131,9.18,9.74,9.18,9.67,9.24,0.4299999999999997,4.6537,2533.14,2416.146
831167.BJ,20230130,9.25,9.26,9.11,9.24,9.18,0.0600000000000005,0.6536,487.91,449.246
831167.BJ,20230120,9.12,9.19,9.02,9.18,9.12,0.0600000000000005,0.6579,174.95,160.175
831167.BJ,20230119,9.07,9.14,9.03,9.12,9.07,0.049999999999998934,0.5513,359.86,326.6
831167.BJ,20230118,9.05,9.07,9.02,9.07,9.05,0.019999999999999574,0.221,88.63,80.131
831167.BJ,20230117,9.0,9.06,9.0,9.05,9.02,0.030000000000001137,0.3326,99.0,89.488
831167.BJ,20230116,9.07,9.07,9.0,9.02,9.0,0.019999999999999574,0.2222,395.49,356.426
831167.BJ,20230113,8.96,9.0,8.93,9.0,8.96,0.03999999999999915,0.4464,213.0,191.19
831167.BJ,20230112,8.82,8.97,8.82,8.96,8.96,0.0,0.0,219.13,194.741
831167.BJ,20230111,9.0,9.0,8.95,8.96,9.0,-0.03999999999999915,-0.4444,176.04,157.748
831167.BJ,20230110,9.0,9.05,8.96,9.0,9.06,-0.0600000000000005,-0.6623,298.53,268.68
831167.BJ,20230109,9.12,9.12,9.01,9.06,9.13,-0.07000000000000028,-0.7667,164.0,148.549
831167.BJ,20230106,9.06,9.13,9.05,9.13,9.14,-0.009999999999999787,-0.1094,54.0,49.232
831167.BJ,20230105,9.1,9.15,9.1,9.14,9.09,0.05000000000000071,0.5501,225.38,205.617
831167.BJ,20230104,9.07,9.1,9.05,9.09,9.1,-0.009999999999999787,-0.1099,208.67,189.006
831167.BJ,20230103,8.98,9.1,8.97,9.1,8.88,0.21999999999999886,2.4775,377.95,341.145
831167.BJ,20221230,8.98,8.98,8.87,8.88,8.91,-0.02999999999999936,-0.3367,387.5,345.26
831167.BJ,20221229,8.9,8.95,8.9,8.91,8.9,0.009999999999999787,0.1124,183.84,163.907
831167.BJ,20221228,8.98,8.98,8.89,8.9,8.95,-0.049999999999998934,-0.5587,283.96,253.214
831167.BJ,20221227,8.94,9.0,8.92,8.95,9.02,-0.07000000000000028,-0.7761,594.28,531.386
831167.BJ,20221226,9.0,9.12,9.0,9.02,8.98,0.03999999999999915,0.4454,300.26,270.923
831167.BJ,20221223,9.1,9.11,8.96,8.98,9.12,-0.1399999999999988,-1.5351,733.82,663.755
831167.BJ,20221222,9.18,9.22,9.12,9.12,9.16,-0.040000000000000924,-0.4367,371.28,340.463
831167.BJ,20221221,9.31,9.36,9.16,9.16,9.35,-0.1899999999999995,-2.0321,661.98,611.745
831167.BJ,20221220,9.37,9.4,9.32,9.35,9.37,-0.019999999999999574,-0.2134,932.47,872.999
831167.BJ,20221219,9.46,9.46,9.33,9.37,9.48,-0.11000000000000121,-1.1603,492.62,461.41
831167.BJ,20221216,9.57,9.57,9.48,9.48,9.57,-0.08999999999999986,-0.9404,437.39,415.934
831167.BJ,20221215,9.6,9.61,9.56,9.57,9.64,-0.07000000000000028,-0.7261,444.32,425.966
831167.BJ,20221214,9.66,9.7,9.62,9.64,9.68,-0.03999999999999915,-0.4132,359.51,346.853
831167.BJ,20221213,9.74,9.74,9.68,9.68,9.71,-0.030000000000001137,-0.309,151.34,146.807
831167.BJ,20221212,9.73,9.75,9.68,9.71,9.73,-0.019999999999999574,-0.2055,383.91,372.53
831167.BJ,20221209,9.8,9.8,9.72,9.73,9.76,-0.02999999999999936,-0.3074,626.22,611.307
831167.BJ,20221208,9.78,9.81,9.74,9.76,9.79,-0.02999999999999936,-0.3064,386.04,376.642
831167.BJ,20221207,9.81,9.81,9.77,9.79,9.78,0.009999999999999787,0.1022,172.58,168.843
